timestamp,route,speed_kmh,delay_per_km_min,weather,is_weekend
2024-05-31 05:00:00,Vanh Dai 3,52.75,0.14,Clear,0
2024-05-31 06:00:00,Vanh Dai 3,58.65,0.02,Clear,0
2024-05-31 07:00:00,Vanh Dai 3,16.38,2.66,Clear,0
2024-05-31 08:00:00,Vanh Dai 3,12.73,3.71,Clear,0
2024-05-31 09:00:00,Vanh Dai 3,17.87,2.36,Clear,0
2024-05-31 10:00:00,Vanh Dai 3,32.01,0.87,Clear,0
2024-05-31 11:00:00,Vanh Dai 3,23.12,1.6,Rain,0
2024-05-31 12:00:00,Vanh Dai 3,15.36,2.91,Heavy Rain,0
2024-05-31 13:00:00,Vanh Dai 3,39.95,0.5,Clear,0
2024-05-31 14:00:00,Vanh Dai 3,34.27,0.75,Clear,0
2024-05-31 15:00:00,Vanh Dai 3,36.53,0.64,Clear,0
2024-05-31 16:00:00,Vanh Dai 3,24.12,1.49,Rain,0
2024-05-31 17:00:00,Vanh Dai 3,7.5,7.0,Clear,0
2024-05-31 18:00:00,Vanh Dai 3,6.7,7.95,Clear,0
2024-05-31 19:00:00,Vanh Dai 3,6.11,8.82,Rain,0
2024-05-31 20:00:00,Vanh Dai 3,62.69,0.0,Clear,0
2024-05-31 21:00:00,Vanh Dai 3,56.08,0.07,Clear,0
2024-05-31 22:00:00,Vanh Dai 3,53.62,0.12,Clear,0
2024-05-31 23:00:00,Vanh Dai 3,37.38,0.61,Rain,0
2024-06-01 00:00:00,Vanh Dai 3,60.46,0.0,Clear,1
2024-06-01 01:00:00,Vanh Dai 3,57.11,0.05,Clear,1
2024-06-01 02:00:00,Vanh Dai 3,55.42,0.08,Clear,1
2024-06-01 03:00:00,Vanh Dai 3,56.33,0.07,Clear,1
2024-06-01 04:00:00,Vanh Dai 3,59.32,0.01,Clear,1
2024-06-01 05:00:00,Vanh Dai 3,46.48,0.29,Rain,1
2024-06-01 06:00:00,Vanh Dai 3,21.09,1.85,Heavy Rain,1
2024-06-01 07:00:00,Vanh Dai 3,53.27,0.13,Clear,1
2024-06-01 08:00:00,Vanh Dai 3,59.86,0.0,Clear,1
2024-06-01 09:00:00,Vanh Dai 3,64.84,0.0,Clear,1
2024-06-01 10:00:00,Vanh Dai 3,36.78,0.63,Rain,1
2024-06-01 11:00:00,Vanh Dai 3,40.02,0.5,Clear,1
2024-06-01 12:00:00,Vanh Dai 3,36.62,0.64,Clear,1
2024-06-01 13:00:00,Vanh Dai 3,22.72,1.64,Rain,1
2024-06-01 14:00:00,Vanh Dai 3,49.73,0.21,Clear,1
2024-06-01 15:00:00,Vanh Dai 3,40.37,0.49,Clear,1
2024-06-01 16:00:00,Vanh Dai 3,43.93,0.37,Clear,1
2024-06-01 17:00:00,Vanh Dai 3,38.18,0.57,Clear,1
2024-06-01 18:00:00,Vanh Dai 3,42.39,0.42,Clear,1
2024-06-01 19:00:00,Vanh Dai 3,38.46,0.56,Clear,1
2024-06-01 20:00:00,Vanh Dai 3,39.97,0.5,Clear,1
2024-06-01 21:00:00,Vanh Dai 3,56.6,0.06,Clear,1
2024-06-01 22:00:00,Vanh Dai 3,62.38,0.0,Clear,1
2024-06-01 23:00:00,Vanh Dai 3,63.42,0.0,Clear,1
2024-06-02 00:00:00,Vanh Dai 3,63.15,0.0,Clear,1
2024-06-02 01:00:00,Vanh Dai 3,55.18,0.09,Clear,1
2024-06-02 02:00:00,Vanh Dai 3,67.13,0.0,Clear,1
2024-06-02 03:00:00,Vanh Dai 3,58.51,0.03,Clear,1
2024-06-02 04:00:00,Vanh Dai 3,55.18,0.09,Clear,1
2024-06-02 05:00:00,Vanh Dai 3,67.45,0.0,Clear,1
2024-06-02 06:00:00,Vanh Dai 3,55.99,0.07,Clear,1
2024-06-02 07:00:00,Vanh Dai 3,66.5,0.0,Clear,1
2024-06-02 08:00:00,Vanh Dai 3,56.57,0.06,Clear,1
2024-06-02 09:00:00,Vanh Dai 3,55.92,0.07,Clear,1
2024-06-02 10:00:00,Vanh Dai 3,38.18,0.57,Clear,1
2024-06-02 11:00:00,Vanh Dai 3,37.11,0.62,Clear,1
2024-06-02 12:00:00,Vanh Dai 3,43.47,0.38,Clear,1
2024-06-02 13:00:00,Vanh Dai 3,43.3,0.39,Clear,1
2024-06-02 14:00:00,Vanh Dai 3,46.22,0.3,Clear,1
2024-06-02 15:00:00,Vanh Dai 3,42.44,0.41,Clear,1
2024-06-02 16:00:00,Vanh Dai 3,44.81,0.34,Clear,1
2024-06-02 17:00:00,Vanh Dai 3,35.24,0.7,Clear,1
2024-06-02 18:00:00,Vanh Dai 3,42.19,0.42,Clear,1
2024-06-02 19:00:00,Vanh Dai 3,25.9,1.32,Rain,1
2024-06-02 20:00:00,Vanh Dai 3,46.0,0.3,Clear,1
2024-06-02 21:00:00,Vanh Dai 3,58.4,0.03,Clear,1
2024-06-02 22:00:00,Vanh Dai 3,53.92,0.11,Clear,1
2024-06-02 23:00:00,Vanh Dai 3,57.28,0.05,Clear,1
2024-06-03 00:00:00,Vanh Dai 3,41.73,0.44,Rain,0
2024-06-03 01:00:00,Vanh Dai 3,57.77,0.04,Clear,0
2024-06-03 02:00:00,Vanh Dai 3,43.19,0.39,Rain,0
2024-06-03 03:00:00,Vanh Dai 3,62.41,0.0,Clear,0
2024-06-03 04:00:00,Vanh Dai 3,59.53,0.01,Clear,0
2024-06-03 05:00:00,Vanh Dai 3,66.85,0.0,Clear,0
2024-06-03 06:00:00,Vanh Dai 3,61.92,0.0,Clear,0
2024-06-03 07:00:00,Vanh Dai 3,13.16,3.56,Clear,0
2024-06-03 08:00:00,Vanh Dai 3,11.57,4.19,Clear,0
2024-06-03 09:00:00,Vanh Dai 3,9.44,5.36,Clear,0
2024-06-03 10:00:00,Vanh Dai 3,35.51,0.69,Clear,0
2024-06-03 11:00:00,Vanh Dai 3,38.95,0.54,Clear,0
2024-06-03 12:00:00,Vanh Dai 3,21.46,1.8,Rain,0
2024-06-03 13:00:00,Vanh Dai 3,36.21,0.66,Clear,0
2024-06-03 14:00:00,Vanh Dai 3,25.73,1.33,Rain,0
2024-06-03 15:00:00,Vanh Dai 3,37.5,0.6,Clear,0
2024-06-03 16:00:00,Vanh Dai 3,30.93,0.94,Clear,0
2024-06-03 17:00:00,Vanh Dai 3,6.98,7.6,Clear,0
2024-06-03 18:00:00,Vanh Dai 3,14.96,3.01,Clear,0
2024-06-03 19:00:00,Vanh Dai 3,11.5,4.22,Clear,0
2024-06-03 20:00:00,Vanh Dai 3,61.6,0.0,Clear,0
2024-06-03 21:00:00,Vanh Dai 3,58.02,0.03,Clear,0
2024-06-03 22:00:00,Vanh Dai 3,53.38,0.12,Clear,0
2024-06-03 23:00:00,Vanh Dai 3,55.06,0.09,Clear,0
2024-06-04 00:00:00,Vanh Dai 3,58.33,0.03,Clear,0
2024-06-04 01:00:00,Vanh Dai 3,66.75,0.0,Clear,0
2024-06-04 02:00:00,Vanh Dai 3,64.62,0.0,Clear,0
2024-06-04 03:00:00,Vanh Dai 3,56.29,0.07,Clear,0
2024-06-04 04:00:00,Vanh Dai 3,66.95,0.0,Clear,0
2024-06-04 05:00:00,Vanh Dai 3,61.09,0.0,Clear,0
2024-06-04 06:00:00,Vanh Dai 3,58.69,0.02,Clear,0
2024-06-04 07:00:00,Vanh Dai 3,16.38,2.66,Clear,0
2024-06-04 08:00:00,Vanh Dai 3,16.74,2.58,Clear,0
2024-06-04 09:00:00,Vanh Dai 3,14.67,3.09,Clear,0
2024-06-04 10:00:00,Vanh Dai 3,41.13,0.46,Clear,0
2024-06-04 11:00:00,Vanh Dai 3,36.63,0.64,Clear,0
2024-06-04 12:00:00,Vanh Dai 3,34.14,0.76,Clear,0
2024-06-04 13:00:00,Vanh Dai 3,34.22,0.75,Clear,0
2024-06-04 14:00:00,Vanh Dai 3,32.29,0.86,Clear,0
2024-06-04 15:00:00,Vanh Dai 3,41.38,0.45,Clear,0
2024-06-04 16:00:00,Vanh Dai 3,35.06,0.71,Clear,0
2024-06-04 17:00:00,Vanh Dai 3,9.78,5.14,Clear,0
2024-06-04 18:00:00,Vanh Dai 3,13.33,3.5,Clear,0
2024-06-04 19:00:00,Vanh Dai 3,9.48,5.33,Rain,0
2024-06-04 20:00:00,Vanh Dai 3,28.06,1.14,Heavy Rain,0
2024-06-04 21:00:00,Vanh Dai 3,51.89,0.16,Rain,0
2024-06-04 22:00:00,Vanh Dai 3,41.61,0.44,Rain,0
2024-06-04 23:00:00,Vanh Dai 3,59.7,0.01,Clear,0
2024-06-05 00:00:00,Vanh Dai 3,41.62,0.44,Rain,0
2024-06-05 01:00:00,Vanh Dai 3,55.6,0.08,Clear,0
2024-06-05 02:00:00,Vanh Dai 3,56.0,0.07,Clear,0
2024-06-05 03:00:00,Vanh Dai 3,64.57,0.0,Clear,0
2024-06-05 04:00:00,Vanh Dai 3,60.62,0.0,Clear,0
2024-06-05 05:00:00,Vanh Dai 3,61.24,0.0,Clear,0
2024-06-05 06:00:00,Vanh Dai 3,63.48,0.0,Clear,0
2024-06-05 07:00:00,Vanh Dai 3,13.93,3.31,Clear,0
2024-06-05 08:00:00,Vanh Dai 3,6.12,8.81,Heavy Rain,0
2024-06-05 09:00:00,Vanh Dai 3,10.64,4.64,Clear,0
2024-06-05 10:00:00,Vanh Dai 3,29.67,1.02,Rain,0
2024-06-05 11:00:00,Vanh Dai 3,39.77,0.51,Clear,0
2024-06-05 12:00:00,Vanh Dai 3,36.58,0.64,Clear,0
2024-06-05 13:00:00,Vanh Dai 3,31.88,0.88,Clear,0
2024-06-05 14:00:00,Vanh Dai 3,14.12,3.25,Heavy Rain,0
2024-06-05 15:00:00,Vanh Dai 3,42.83,0.4,Clear,0
2024-06-05 16:00:00,Vanh Dai 3,41.78,0.44,Clear,0
2024-06-05 17:00:00,Vanh Dai 3,4.85,11.38,Rain,0
2024-06-05 18:00:00,Vanh Dai 3,14.14,3.24,Clear,0
2024-06-05 19:00:00,Vanh Dai 3,8.27,6.26,Rain,0
2024-06-05 20:00:00,Vanh Dai 3,58.5,0.03,Clear,0
2024-06-05 21:00:00,Vanh Dai 3,59.09,0.02,Clear,0
2024-06-05 22:00:00,Vanh Dai 3,38.53,0.56,Rain,0
2024-06-05 23:00:00,Vanh Dai 3,62.59,0.0,Clear,0
2024-06-06 00:00:00,Vanh Dai 3,61.66,0.0,Clear,0
2024-06-06 01:00:00,Vanh Dai 3,64.34,0.0,Clear,0
2024-06-06 02:00:00,Vanh Dai 3,54.46,0.1,Clear,0
2024-06-06 03:00:00,Vanh Dai 3,64.88,0.0,Clear,0
2024-06-06 04:00:00,Vanh Dai 3,39.32,0.53,Rain,0
2024-06-06 05:00:00,Vanh Dai 3,55.9,0.07,Clear,0
2024-06-06 06:00:00,Vanh Dai 3,60.49,0.0,Clear,0
2024-06-06 07:00:00,Vanh Dai 3,4.61,12.01,Heavy Rain,0
2024-06-06 08:00:00,Vanh Dai 3,7.11,7.44,Rain,0
2024-06-06 09:00:00,Vanh Dai 3,16.64,2.61,Clear,0
2024-06-06 10:00:00,Vanh Dai 3,38.67,0.55,Clear,0
2024-06-06 11:00:00,Vanh Dai 3,36.44,0.65,Clear,0
2024-06-06 12:00:00,Vanh Dai 3,26.13,1.3,Rain,0
2024-06-06 13:00:00,Vanh Dai 3,31.94,0.88,Clear,0
2024-06-06 14:00:00,Vanh Dai 3,43.19,0.39,Clear,0
2024-06-06 15:00:00,Vanh Dai 3,13.11,3.58,Heavy Rain,0
2024-06-06 16:00:00,Vanh Dai 3,34.1,0.76,Clear,0
2024-06-06 17:00:00,Vanh Dai 3,10.04,4.98,Clear,0
2024-06-06 18:00:00,Vanh Dai 3,13.17,3.56,Clear,0
2024-06-06 19:00:00,Vanh Dai 3,9.79,5.13,Clear,0
2024-06-06 20:00:00,Vanh Dai 3,53.13,0.13,Clear,0
2024-06-06 21:00:00,Vanh Dai 3,55.58,0.08,Clear,0
2024-06-06 22:00:00,Vanh Dai 3,26.23,1.29,Heavy Rain,0
2024-06-06 23:00:00,Vanh Dai 3,50.28,0.19,Rain,0
2024-06-07 00:00:00,Vanh Dai 3,57.07,0.05,Clear,0
2024-06-07 01:00:00,Vanh Dai 3,63.4,0.0,Clear,0
2024-06-07 02:00:00,Vanh Dai 3,46.6,0.29,Rain,0
2024-06-07 03:00:00,Vanh Dai 3,58.05,0.03,Clear,0
2024-06-07 04:00:00,Vanh Dai 3,61.64,0.0,Clear,0
2024-06-07 05:00:00,Vanh Dai 3,62.56,0.0,Clear,0
2024-06-07 06:00:00,Vanh Dai 3,63.25,0.0,Clear,0
2024-06-07 07:00:00,Vanh Dai 3,11.09,4.41,Clear,0
2024-06-07 08:00:00,Vanh Dai 3,10.57,4.68,Rain,0
2024-06-07 09:00:00,Vanh Dai 3,9.24,5.5,Clear,0
2024-06-07 10:00:00,Vanh Dai 3,38.6,0.55,Clear,0
2024-06-07 11:00:00,Vanh Dai 3,42.15,0.42,Clear,0
2024-06-07 12:00:00,Vanh Dai 3,30.18,0.99,Clear,0
2024-06-07 13:00:00,Vanh Dai 3,37.38,0.61,Clear,0
2024-06-07 14:00:00,Vanh Dai 3,24.02,1.5,Rain,0
2024-06-07 15:00:00,Vanh Dai 3,41.09,0.46,Clear,0
2024-06-07 16:00:00,Vanh Dai 3,34.65,0.73,Clear,0
2024-06-07 17:00:00,Vanh Dai 3,6.99,7.59,Clear,0
2024-06-07 18:00:00,Vanh Dai 3,8.08,6.42,Clear,0
2024-06-07 19:00:00,Vanh Dai 3,12.34,3.86,Clear,0
2024-06-07 20:00:00,Vanh Dai 3,40.0,0.5,Rain,0
2024-06-07 21:00:00,Vanh Dai 3,29.52,1.03,Heavy Rain,0
2024-06-07 22:00:00,Vanh Dai 3,59.38,0.01,Clear,0
2024-06-07 23:00:00,Vanh Dai 3,60.34,0.0,Clear,0
2024-06-08 00:00:00,Vanh Dai 3,63.14,0.0,Clear,1
2024-06-08 01:00:00,Vanh Dai 3,25.44,1.36,Heavy Rain,1
2024-06-08 02:00:00,Vanh Dai 3,49.73,0.21,Rain,1
2024-06-08 03:00:00,Vanh Dai 3,63.48,0.0,Clear,1
2024-06-08 04:00:00,Vanh Dai 3,65.52,0.0,Clear,1
2024-06-08 05:00:00,Vanh Dai 3,58.72,0.02,Clear,1
2024-06-08 06:00:00,Vanh Dai 3,63.3,0.0,Clear,1
2024-06-08 07:00:00,Vanh Dai 3,43.09,0.39,Rain,1
2024-06-08 08:00:00,Vanh Dai 3,25.11,1.39,Heavy Rain,1
2024-06-08 09:00:00,Vanh Dai 3,53.73,0.12,Clear,1
2024-06-08 10:00:00,Vanh Dai 3,39.35,0.52,Clear,1
2024-06-08 11:00:00,Vanh Dai 3,31.95,0.88,Rain,1
2024-06-08 12:00:00,Vanh Dai 3,36.77,0.63,Clear,1
2024-06-08 13:00:00,Vanh Dai 3,20.04,1.99,Heavy Rain,1
2024-06-08 14:00:00,Vanh Dai 3,42.48,0.41,Clear,1
2024-06-08 15:00:00,Vanh Dai 3,36.4,0.65,Clear,1
2024-06-08 16:00:00,Vanh Dai 3,38.3,0.57,Clear,1
2024-06-08 17:00:00,Vanh Dai 3,44.44,0.35,Clear,1
2024-06-08 18:00:00,Vanh Dai 3,42.33,0.42,Clear,1
2024-06-08 19:00:00,Vanh Dai 3,43.66,0.37,Clear,1
2024-06-08 20:00:00,Vanh Dai 3,27.5,1.18,Rain,1
2024-06-08 21:00:00,Vanh Dai 3,59.19,0.01,Clear,1
2024-06-08 22:00:00,Vanh Dai 3,56.34,0.06,Clear,1
2024-06-08 23:00:00,Vanh Dai 3,42.57,0.41,Rain,1
2024-06-09 00:00:00,Vanh Dai 3,58.96,0.02,Clear,1
2024-06-09 01:00:00,Vanh Dai 3,26.02,1.31,Heavy Rain,1
2024-06-09 02:00:00,Vanh Dai 3,65.38,0.0,Clear,1
2024-06-09 03:00:00,Vanh Dai 3,63.96,0.0,Clear,1
2024-06-09 04:00:00,Vanh Dai 3,28.05,1.14,Heavy Rain,1
2024-06-09 05:00:00,Vanh Dai 3,41.44,0.45,Rain,1
2024-06-09 06:00:00,Vanh Dai 3,59.06,0.02,Clear,1
2024-06-09 07:00:00,Vanh Dai 3,60.08,0.0,Clear,1
2024-06-09 08:00:00,Vanh Dai 3,52.7,0.14,Clear,1
2024-06-09 09:00:00,Vanh Dai 3,58.14,0.03,Clear,1
2024-06-09 10:00:00,Vanh Dai 3,41.81,0.43,Clear,1
2024-06-09 11:00:00,Vanh Dai 3,38.87,0.54,Clear,1
2024-06-09 12:00:00,Vanh Dai 3,16.81,2.57,Heavy Rain,1
2024-06-09 13:00:00,Vanh Dai 3,32.89,0.82,Rain,1
2024-06-09 14:00:00,Vanh Dai 3,40.1,0.5,Clear,1
2024-06-09 15:00:00,Vanh Dai 3,46.74,0.28,Clear,1
2024-06-09 16:00:00,Vanh Dai 3,44.73,0.34,Clear,1
2024-06-09 17:00:00,Vanh Dai 3,45.39,0.32,Clear,1
2024-06-09 18:00:00,Vanh Dai 3,35.85,0.67,Clear,1
2024-06-09 19:00:00,Vanh Dai 3,44.69,0.34,Clear,1
2024-06-09 20:00:00,Vanh Dai 3,33.88,0.77,Rain,1
2024-06-09 21:00:00,Vanh Dai 3,63.15,0.0,Clear,1
2024-06-09 22:00:00,Vanh Dai 3,47.54,0.26,Rain,1
2024-06-09 23:00:00,Vanh Dai 3,50.91,0.18,Rain,1
2024-06-10 00:00:00,Vanh Dai 3,57.16,0.05,Clear,0
2024-06-10 01:00:00,Vanh Dai 3,63.69,0.0,Clear,0
2024-06-10 02:00:00,Vanh Dai 3,61.95,0.0,Clear,0
2024-06-10 03:00:00,Vanh Dai 3,56.06,0.07,Clear,0
2024-06-10 04:00:00,Vanh Dai 3,33.98,0.77,Rain,0
2024-06-10 05:00:00,Vanh Dai 3,48.98,0.23,Rain,0
2024-06-10 06:00:00,Vanh Dai 3,65.86,0.0,Clear,0
2024-06-10 07:00:00,Vanh Dai 3,12.77,3.7,Clear,0
2024-06-10 08:00:00,Vanh Dai 3,10.92,4.49,Rain,0
2024-06-10 09:00:00,Vanh Dai 3,17.57,2.41,Clear,0
2024-06-10 10:00:00,Vanh Dai 3,35.26,0.7,Clear,0
2024-06-10 11:00:00,Vanh Dai 3,36.52,0.64,Clear,0
2024-06-10 12:00:00,Vanh Dai 3,26.34,1.28,Rain,0
2024-06-10 13:00:00,Vanh Dai 3,35.28,0.7,Clear,0
2024-06-10 14:00:00,Vanh Dai 3,14.61,3.11,Heavy Rain,0
2024-06-10 15:00:00,Vanh Dai 3,32.68,0.84,Clear,0
2024-06-10 16:00:00,Vanh Dai 3,31.88,0.88,Clear,0
2024-06-10 17:00:00,Vanh Dai 3,10.94,4.48,Clear,0
2024-06-10 18:00:00,Vanh Dai 3,6.12,8.81,Clear,0
2024-06-10 19:00:00,Vanh Dai 3,10.66,4.63,Clear,0
2024-06-10 20:00:00,Vanh Dai 3,61.39,0.0,Clear,0
2024-06-10 21:00:00,Vanh Dai 3,27.81,1.16,Heavy Rain,0
2024-06-10 22:00:00,Vanh Dai 3,55.9,0.07,Clear,0
2024-06-10 23:00:00,Vanh Dai 3,57.34,0.05,Clear,0
2024-06-11 00:00:00,Vanh Dai 3,57.77,0.04,Clear,0
2024-06-11 01:00:00,Vanh Dai 3,55.31,0.08,Clear,0
2024-06-11 02:00:00,Vanh Dai 3,40.1,0.5,Rain,0
2024-06-11 03:00:00,Vanh Dai 3,59.88,0.0,Clear,0
2024-06-11 04:00:00,Vanh Dai 3,59.59,0.01,Clear,0
2024-06-11 05:00:00,Vanh Dai 3,55.64,0.08,Clear,0
2024-06-11 06:00:00,Vanh Dai 3,56.9,0.05,Clear,0
2024-06-11 07:00:00,Vanh Dai 3,10.62,4.65,Clear,0
2024-06-11 08:00:00,Vanh Dai 3,12.93,3.64,Clear,0
2024-06-11 09:00:00,Vanh Dai 3,10.59,4.67,Clear,0
2024-06-11 10:00:00,Vanh Dai 3,23.49,1.55,Rain,0
2024-06-11 11:00:00,Vanh Dai 3,32.72,0.83,Clear,0
2024-06-11 12:00:00,Vanh Dai 3,38.72,0.55,Clear,0
2024-06-11 13:00:00,Vanh Dai 3,34.67,0.73,Clear,0
2024-06-11 14:00:00,Vanh Dai 3,35.8,0.68,Clear,0
2024-06-11 15:00:00,Vanh Dai 3,33.47,0.79,Clear,0
2024-06-11 16:00:00,Vanh Dai 3,35.38,0.7,Clear,0
2024-06-11 17:00:00,Vanh Dai 3,5.84,9.28,Clear,0
2024-06-11 18:00:00,Vanh Dai 3,9.81,5.12,Clear,0
2024-06-11 19:00:00,Vanh Dai 3,9.17,5.55,Clear,0
2024-06-11 20:00:00,Vanh Dai 3,56.87,0.06,Clear,0
2024-06-11 21:00:00,Vanh Dai 3,53.98,0.11,Clear,0
2024-06-11 22:00:00,Vanh Dai 3,37.41,0.6,Rain,0
2024-06-11 23:00:00,Vanh Dai 3,47.59,0.26,Rain,0
2024-06-12 00:00:00,Vanh Dai 3,53.64,0.12,Clear,0
2024-06-12 01:00:00,Vanh Dai 3,36.72,0.63,Rain,0
2024-06-12 02:00:00,Vanh Dai 3,61.24,0.0,Clear,0
2024-06-12 03:00:00,Vanh Dai 3,41.04,0.46,Rain,0
2024-06-12 04:00:00,Vanh Dai 3,37.67,0.59,Rain,0
2024-06-12 05:00:00,Vanh Dai 3,65.5,0.0,Clear,0
2024-06-12 06:00:00,Vanh Dai 3,57.36,0.05,Clear,0
2024-06-12 07:00:00,Vanh Dai 3,7.43,7.07,Rain,0
2024-06-12 08:00:00,Vanh Dai 3,13.53,3.44,Clear,0
2024-06-12 09:00:00,Vanh Dai 3,12.06,3.98,Clear,0
2024-06-12 10:00:00,Vanh Dai 3,33.25,0.8,Clear,0
2024-06-12 11:00:00,Vanh Dai 3,38.6,0.55,Clear,0
2024-06-12 12:00:00,Vanh Dai 3,31.55,0.9,Rain,0
2024-06-12 13:00:00,Vanh Dai 3,24.04,1.5,Rain,0
2024-06-12 14:00:00,Vanh Dai 3,40.89,0.47,Clear,0
2024-06-12 15:00:00,Vanh Dai 3,31.28,0.92,Clear,0
2024-06-12 16:00:00,Vanh Dai 3,11.88,4.05,Heavy Rain,0
2024-06-12 17:00:00,Vanh Dai 3,7.25,7.27,Clear,0
2024-06-12 18:00:00,Vanh Dai 3,13.64,3.4,Clear,0
2024-06-12 19:00:00,Vanh Dai 3,4.89,11.27,Rain,0
2024-06-12 20:00:00,Vanh Dai 3,67.54,0.0,Clear,0
2024-06-12 21:00:00,Vanh Dai 3,65.65,0.0,Clear,0
2024-06-12 22:00:00,Vanh Dai 3,20.76,1.89,Heavy Rain,0
2024-06-12 23:00:00,Vanh Dai 3,55.47,0.08,Clear,0
2024-06-13 00:00:00,Vanh Dai 3,58.58,0.02,Clear,0
2024-06-13 01:00:00,Vanh Dai 3,56.74,0.06,Clear,0
2024-06-13 02:00:00,Vanh Dai 3,58.84,0.02,Clear,0
2024-06-13 03:00:00,Vanh Dai 3,66.46,0.0,Clear,0
2024-06-13 04:00:00,Vanh Dai 3,38.78,0.55,Rain,0
2024-06-13 05:00:00,Vanh Dai 3,59.17,0.01,Clear,0
2024-06-13 06:00:00,Vanh Dai 3,62.13,0.0,Clear,0
2024-06-13 07:00:00,Vanh Dai 3,15.08,2.98,Clear,0
2024-06-13 08:00:00,Vanh Dai 3,10.47,4.73,Clear,0
2024-06-13 09:00:00,Vanh Dai 3,10.25,4.85,Clear,0
2024-06-13 10:00:00,Vanh Dai 3,16.26,2.69,Heavy Rain,0
2024-06-13 11:00:00,Vanh Dai 3,31.41,0.91,Clear,0
2024-06-13 12:00:00,Vanh Dai 3,35.42,0.69,Clear,0
2024-06-13 13:00:00,Vanh Dai 3,30.92,0.94,Rain,0
2024-06-13 14:00:00,Vanh Dai 3,41.03,0.46,Clear,0
2024-06-13 15:00:00,Vanh Dai 3,29.92,1.01,Rain,0
2024-06-13 16:00:00,Vanh Dai 3,37.06,0.62,Clear,0
2024-06-13 17:00:00,Vanh Dai 3,11.82,4.07,Clear,0
2024-06-13 18:00:00,Vanh Dai 3,4.02,13.93,Rain,0
2024-06-13 19:00:00,Vanh Dai 3,14.26,3.21,Clear,0
2024-06-13 20:00:00,Vanh Dai 3,63.09,0.0,Clear,0
2024-06-13 21:00:00,Vanh Dai 3,62.57,0.0,Clear,0
2024-06-13 22:00:00,Vanh Dai 3,60.6,0.0,Clear,0
2024-06-13 23:00:00,Vanh Dai 3,54.41,0.1,Clear,0
2024-06-14 00:00:00,Vanh Dai 3,62.44,0.0,Clear,0
2024-06-14 01:00:00,Vanh Dai 3,38.23,0.57,Rain,0
2024-06-14 02:00:00,Vanh Dai 3,62.38,0.0,Clear,0
2024-06-14 03:00:00,Vanh Dai 3,57.34,0.05,Clear,0
2024-06-14 04:00:00,Vanh Dai 3,56.51,0.06,Clear,0
2024-06-14 05:00:00,Vanh Dai 3,65.97,0.0,Clear,0
2024-06-14 06:00:00,Vanh Dai 3,60.93,0.0,Clear,0
2024-06-14 07:00:00,Vanh Dai 3,11.5,4.22,Clear,0
2024-06-14 08:00:00,Vanh Dai 3,13.76,3.36,Clear,0
2024-06-14 09:00:00,Vanh Dai 3,12.58,3.77,Clear,0
2024-06-14 10:00:00,Vanh Dai 3,39.58,0.52,Clear,0
2024-06-14 11:00:00,Vanh Dai 3,38.61,0.55,Clear,0
2024-06-14 12:00:00,Vanh Dai 3,35.73,0.68,Clear,0
2024-06-14 13:00:00,Vanh Dai 3,35.24,0.7,Clear,0
2024-06-14 14:00:00,Vanh Dai 3,35.01,0.71,Clear,0
2024-06-14 15:00:00,Vanh Dai 3,35.23,0.7,Clear,0
2024-06-14 16:00:00,Vanh Dai 3,35.42,0.69,Clear,0
2024-06-14 17:00:00,Vanh Dai 3,13.09,3.58,Clear,0
2024-06-14 18:00:00,Vanh Dai 3,7.62,6.87,Clear,0
2024-06-14 19:00:00,Vanh Dai 3,12.29,3.88,Clear,0
2024-06-14 20:00:00,Vanh Dai 3,56.49,0.06,Clear,0
2024-06-14 21:00:00,Vanh Dai 3,41.69,0.44,Rain,0
2024-06-14 22:00:00,Vanh Dai 3,60.05,0.0,Clear,0
2024-06-14 23:00:00,Vanh Dai 3,56.91,0.05,Clear,0
2024-06-15 00:00:00,Vanh Dai 3,41.14,0.46,Rain,1
2024-06-15 01:00:00,Vanh Dai 3,58.77,0.02,Clear,1
2024-06-15 02:00:00,Vanh Dai 3,38.25,0.57,Rain,1
2024-06-15 03:00:00,Vanh Dai 3,60.07,0.0,Clear,1
2024-06-15 04:00:00,Vanh Dai 3,66.66,0.0,Clear,1
2024-06-15 05:00:00,Vanh Dai 3,60.19,0.0,Clear,1
2024-06-15 06:00:00,Vanh Dai 3,58.68,0.02,Clear,1
2024-06-15 07:00:00,Vanh Dai 3,62.98,0.0,Clear,1
2024-06-15 08:00:00,Vanh Dai 3,19.19,2.13,Heavy Rain,1
2024-06-15 09:00:00,Vanh Dai 3,64.74,0.0,Clear,1
2024-06-15 10:00:00,Vanh Dai 3,31.63,0.9,Rain,1
2024-06-15 11:00:00,Vanh Dai 3,41.71,0.44,Clear,1
2024-06-15 12:00:00,Vanh Dai 3,35.94,0.67,Clear,1
2024-06-15 13:00:00,Vanh Dai 3,42.07,0.43,Clear,1
2024-06-15 14:00:00,Vanh Dai 3,29.7,1.02,Rain,1
2024-06-15 15:00:00,Vanh Dai 3,38.75,0.55,Clear,1
2024-06-15 16:00:00,Vanh Dai 3,25.99,1.31,Rain,1
2024-06-15 17:00:00,Vanh Dai 3,41.65,0.44,Clear,1
2024-06-15 18:00:00,Vanh Dai 3,41.02,0.46,Clear,1
2024-06-15 19:00:00,Vanh Dai 3,24.87,1.41,Rain,1
